<<<<<<< Updated upstream
,Provider.Name,Provider.State,Occupied.Beds.Per.100,Resource.Supply,Nursing.Staff,Confirmed.COVID.19.Per.1.000,Complete.Vaccination.Per.100,Health.Inspection.Rating,Staffing.Rating,QM.Rating,Overall.Rating
9603,NORTH PORT REHABILITATION AND NURSING CENTER,FL,0.6291666666666667,4.0,0.8,498.60300000000007,89.03799999999998,3.0,3.0,5.0,4.0
9604,NORTH REHABILITATION CENTER,FL,0.8866666666666666,4.0,1.0,320.302,87.2835,5.0,5.0,4.0,5.0
9605,NORTH RIDGE HEALTH AND REHAB,MN,0.734375,3.3333333333333335,0.09999999999999998,446.191,79.747,1.0,5.0,3.0,2.0
9606,NORTH RIDGE VILLAGE NURSING & REHABILITATION CENTE,IN,0.4693333333333333,4.0,0.625,366.52125,,,,,
9607,NORTH RIVER HEALTH CAMPUS,IN,0.7030651340996169,4.0,1.0,532.1422222222222,75.0,3.0,4.0,4.0,4.0
9608,NORTH SHORE - L I J ORZAC CTR FOR REHABILITATION,NY,0.67,4.0,1.0,70.72,88.889,3.0,5.0,5.0,5.0
9609,NORTH SHORE HEALTH,MN,0.9945945945945945,4.0,1.0,0.0,100.0,3.0,5.0,2.0,4.0
9610,NORTH SHORE HEALTH & REHAB FACILITY,CO,0.7269076305220884,4.0,1.0,277.65199999999993,97.234,3.0,5.0,4.0,4.0
9611,NORTH STAR MANOR,MN,0.7733333333333333,4.0,0.09999999999999998,460.689,87.7755,2.0,5.0,5.0,4.0
9612,NORTH STAR RANCH REHABILITATION AND HEALTH CARE CE,TX,0.5092307692307693,4.0,1.0,701.1429999999999,89.655,4.0,4.0,2.0,4.0
9613,NORTH STAR REHABILITATION AND CARE COMMUNITY,CO,0.7887500000000001,4.0,1.0,431.01099999999997,86.36399999999999,2.0,4.0,1.0,2.0
9614,NORTH STARR POSTACUTE CARE,CA,0.8096774193548387,4.0,1.0,1167.6889999999999,81.818,3.0,2.0,3.0,3.0
9615,"NORTH STRABANE REHABILITATION AND WELLNESS CTR, LL",PA,0.9012096774193549,4.0,1.0,470.7125,75.2195,2.0,2.0,3.0,2.0
9616,NORTH VALLEY HOSPITAL,WA,0.8404761904761904,3.8333333333333335,0.19999999999999996,495.771,92.8575,5.0,5.0,4.0,5.0
9617,NORTH VALLEY NURSING CENTER,CA,0.8141304347826087,4.0,1.0,280.777,68.019,2.0,2.0,5.0,3.0
9618,NORTH VILLAGE PARK,MO,0.9307692307692308,4.0,0.4,196.07899999999998,87.5,1.0,,4.0,1.0
9619,NORTH WALK VILLA CONVAL. HOSP.,CA,0.6813559322033899,4.0,0.5,984.2209999999999,84.82300000000001,2.0,4.0,4.0,3.0
9620,NORTH WESTCHESTER RESTORATIVE THERAPY & NRSG CRT,NY,0.8616666666666667,4.0,1.0,298.534,78.15100000000001,3.0,4.0,5.0,5.0
9621,NORTH WINDS LIVING CENTER,OK,0.7241379310344828,4.0,1.0,307.738,100.0,4.0,4.0,5.0,5.0
9622,NORTH WOODS NURSING CENTER,MI,0.719718309859155,4.0,1.0,615.35,84.615,2.0,5.0,3.0,3.0
9623,NORTH WOODS VILLAGE,IN,0.6652439024390243,4.0,1.0,726.768,77.064,1.0,2.0,4.0,1.0
9624,NORTHAMPTON CONVALESCENT AND REHABILITATION CENTER,VA,0.8628571428571429,4.0,0.9,512.9129999999999,88.2355,4.0,2.0,5.0,5.0
9625,NORTHAMPTON COUNTY-GRACEDALE,PA,0.7559593023255814,4.0,0.0,398.74899999999997,89.194,3.0,3.0,1.0,2.0
9626,NORTHAMPTON MANOR NURSING AND REHABILITATION CENTE,MD,0.4806122448979592,3.3333333333333335,1.0,856.99,81.72,1.0,3.0,4.0,1.0
9627,NORTHAMPTON NURSING AND REHABILITATION CENTER,NC,0.83625,3.8333333333333335,0.9,618.742,82.5555,4.0,2.0,4.0,4.0
9628,NORTHBRIDGE HEALTH CARE CENTER,CT,0.6980842911877394,4.0,1.0,53.91111111111111,67.229,4.0,3.0,4.0,4.0
9629,NORTHBROOK CENTER FOR REHABILITATION AND HEALING,FL,0.6783333333333333,4.0,1.0,513.347,,3.0,4.0,3.0,4.0
9630,NORTHBROOK HEALTHCARE CENTER,CA,0.5414285714285714,4.0,1.0,14.091,93.892,3.0,4.0,4.0,4.0
9631,NORTHBROOK MANOR CARE CENTER,IA,0.34871794871794876,4.0,0.0,551.63,91.111,3.0,3.0,3.0,3.0
9632,NORTHCHASE NURSING AND REHABILITATION CENTER,NC,0.8207142857142857,4.0,0.9,406.466,78.65350000000001,1.0,3.0,3.0,1.0
9633,NORTHCREST REHAB AND NURSING CENTER,OH,0.7210648148148149,4.0,0.6666666666666667,738.12,80.822,2.0,2.0,4.0,2.0
9634,NORTHCREST SPECIALTY CARE,IA,0.8095744680851064,4.0,0.19999999999999996,669.6250000000001,81.30449999999999,2.0,3.0,3.0,2.0
9635,NORTHDALE REHABILITATION CENTER,FL,0.815,4.0,1.0,189.696,85.6945,5.0,5.0,5.0,5.0
9636,NORTHEAST CTR FOR REHABILITATION AND BRAIN INJURY,NY,0.8021428571428572,4.0,0.4,53.358000000000004,92.81899999999999,3.0,3.0,1.0,2.0
9637,NORTHEAST LA WAR VETERANS HOME,LA,0.7416666666666667,4.0,0.09999999999999998,404.946,96.07499999999999,5.0,1.0,,4.0
9638,NORTHEAST REHABILITATION AND HEALTHCARE CENTER,TX,0.6183333333333334,4.0,0.9,581.013,62.747,1.0,2.0,5.0,2.0
9639,NORTHERN DAUPHIN NURSING AND REHABILITATION CENTER,PA,0.7304123711340206,4.0,0.8,795.21,73.3715,1.0,2.0,4.0,1.0
9640,"NORTHERN DUTCHESS RES HEALTH CARE FACILITY, INC",NY,0.77,4.0,0.75,93.98666666666666,90.2885,3.0,4.0,3.0,4.0
9641,NORTHERN LAKES NURSING AND REHABILITATION CENTER,IN,0.8080808080808081,4.0,1.0,0.0,,3.0,3.0,2.0,3.0
9642,NORTHERN LIGHTS HCC,WI,0.6538461538461539,4.0,0.7777777777777778,249.57299999999995,88.0,1.0,5.0,4.0,2.0
9643,NORTHERN MAHASKA SPECIALTY CARE,IA,0.8683544303797468,4.0,1.0,94.648,94.6115,2.0,3.0,5.0,3.0
9644,NORTHERN MANHATTAN REHABILITATION AND NURSING CTR,NY,0.8237500000000001,4.0,0.0,269.429,75.18350000000001,3.0,1.0,5.0,3.0
9645,NORTHERN MANOR GERIATRIC CENTER INC,NY,0.883982683982684,4.0,1.0,211.853,87.298,2.0,2.0,4.0,2.0
9646,NORTHERN METROPOLITAN RES HEALTH CARE FACILITY INC,NY,0.9058333333333334,4.0,0.8888888888888888,451.52,83.4785,4.0,3.0,4.0,4.0
9647,NORTHERN MONTANA CARE CENTER,MT,0.4540740740740741,4.0,1.0,445.953,92.62299999999999,5.0,4.0,4.0,5.0
9648,NORTHERN NECK SENIOR CARE COMMUNITY,VA,0.8625,3.0,1.0,21.657000000000004,83.874,4.0,5.0,5.0,5.0
9649,NORTHERN NEVADA STATE VETERANS HOME,NV,0.8552083333333332,4.0,1.0,145.426,100.0,5.0,5.0,5.0,5.0
9650,NORTHERN OAKS LIVING & REHABILITATION CENTER,TX,0.7009646302250805,4.0,0.9,649.703,67.47149999999999,4.0,3.0,4.0,4.0
9651,NORTHERN REGIONAL HOSPITAL,NC,0.9121212121212121,4.0,0.8,207.346,93.8445,5.0,5.0,3.0,5.0
9652,"NORTHERN RIVERVIEW HEALTH CARE, INC",NY,0.8682042833607908,4.0,1.0,185.496,72.226,2.0,2.0,5.0,3.0
9653,NORTHERN WESTCHESTER HOSPITAL T C U,NY,0.5750000000000001,4.0,1.0,51.98444444444445,100.0,4.0,5.0,5.0,5.0
9654,NORTHFIELD CARE CENTER INC,MN,0.7476190476190476,4.0,0.7777777777777778,11.389,96.552,5.0,5.0,5.0,5.0
9655,NORTHFIELD HOSPITAL LONG TERM CARE CENTER,MN,0.8300000000000001,4.0,0.7,37.347,96.875,5.0,5.0,5.0,5.0
9656,NORTHFIELD RETIREMENT COMMUNITIES CARE CENTER,NE,0.762481089258699,4.0,1.0,392.462,91.0445,2.0,3.0,3.0,2.0
9657,NORTHFIELD VILLAGE RETIREMENT COMMUNITY,OH,0.6183098591549295,4.0,1.0,284.34700000000004,79.98,2.0,3.0,5.0,3.0
9658,NORTHGATE CARE CENTER,IA,0.65,3.333333333333333,1.0,662.442,95.44649999999999,5.0,5.0,4.0,5.0
9659,NORTHGATE HEALTH AND REHABILITATION CENTER,TX,0.45916666666666667,4.0,1.0,31.204,76.1985,1.0,1.0,5.0,2.0
9660,NORTHGATE PLAZA,TX,,,,,,3.0,3.0,5.0,4.0
9661,NORTHGATE POSTACUTE CARE,CA,0.7092592592592593,4.0,1.0,460.03999999999996,83.78399999999999,1.0,1.0,5.0,2.0
9662,NORTHGATE UNIT OF LAKEVIEW CHRISTIAN NURSING,NM,0.6375000000000001,4.0,1.0,388.27,95.6425,5.0,5.0,5.0,5.0
9663,NORTHLAND REHABILITATION & HEALTH CARE CENTER,MO,0.8111490329920364,4.0,1.0,640.9555555555555,91.691,3.0,4.0,4.0,4.0
9664,NORTHPARK HEALTH AND REHABILITATION OF CASCADIA,AZ,0.35648148148148145,,1.0,6.945,75.676,,,,
9665,NORTHPOINT/LEXINGTON HEALTHCARE CENTER,KY,0.758,4.0,1.0,554.8919999999999,82.17399999999999,2.0,3.0,2.0,2.0
9666,NORTHPOINTE HEALTHCARE CENTRE,CA,0.8404040404040405,4.0,1.0,739.4589999999998,85.542,3.0,3.0,4.0,3.0
9667,NORTHRIDGE CARE CENTER,CA,0.7134020618556701,4.0,0.30000000000000004,922.1170000000002,86.73700000000001,1.0,4.0,5.0,2.0
9668,NORTHRIDGE CARE CENTER,CA,0.7134020618556701,4.0,0.30000000000000004,922.1170000000002,86.73700000000001,2.0,2.0,4.0,2.0
9669,NORTHRIDGE CARE CENTER,LA,,,,,,1.0,4.0,5.0,2.0
9670,NORTHRIDGE CARE CENTER,LA,,,,,,2.0,2.0,4.0,2.0
9671,NORTHRIDGE HEALTH AND REHABILITATION,GA,0.8044692737430168,3.8333333333333335,0.0,445.053,75.893,1.0,1.0,3.0,1.0
9672,"NORTHRIDGE HEALTH CENTER, INC",OH,0.7051020408163264,4.0,0.8,242.06699999999995,85.52950000000001,4.0,3.0,5.0,5.0
9673,NORTHRIDGE VILLAGE,IA,0.9105263157894737,4.0,1.0,61.293000000000006,100.0,4.0,5.0,5.0,5.0
9674,NORTHSHORE EXTENDED CARE HOSPITAL,LA,0.3392857142857143,4.0,0.8333333333333334,100.4925,0.0,,,,
9675,NORTHSIDE GWINNETT EXTENDED CARE CENTER,GA,0.42134831460674155,4.0,0.9,0.0,93.023,4.0,5.0,4.0,5.0
9676,NORTHSIDE HEALTH CARE,AL,0.76,4.0,1.0,637.996,66.507,2.0,3.0,4.0,2.0
9677,NORTHVIEW HEALTH AND LIVING,IN,0.6514851485148515,4.0,0.9,454.11499999999995,86.4475,4.0,3.0,4.0,4.0
9678,NORTHVIEW VILLAGE,MO,0.6378472222222222,4.0,0.0,50.68555555555556,49.150999999999996,1.0,2.0,4.0,1.0
9679,NORTHVINE POSTACUTE CARE,CA,0.6919354838709677,4.0,1.0,351.265,90.698,3.0,1.0,5.0,3.0
9680,"NORTHWAY HEALTH AND REHABILITATION, LLC",AL,0.9080357142857143,4.0,1.0,449.067,94.152,3.0,4.0,3.0,4.0
9681,NORTHWELL HEALTH STERN FAMILY CENTER FOR REHAB,NY,0.7124413145539906,4.0,0.9,167.905,90.537,4.0,5.0,5.0,5.0
9682,NORTHWEST FLORIDA COMMUNITY HOSPITAL (SNU),FL,0.7823529411764706,4.0,0.4,457.76000000000005,64.769,3.0,4.0,1.0,3.0
9683,NORTHWEST HEALTH AND REHABILITATION CENTER,TX,0.7425675675675676,3.3333333333333335,0.8,526.874,70.04050000000001,2.0,2.0,1.0,1.0
9684,NORTHWEST HEALTHCARE CENTER,MD,,,,,,1.0,2.0,2.0,1.0
9685,NORTHWEST HOSP. CTR. SUB. UNIT,MD,0.9588235294117647,3.3333333333333335,1.0,582.477,82.353,5.0,5.0,4.0,5.0
9686,NORTHWEST LOUISIANA VETERANS HOME,LA,0.6416666666666666,4.0,0.9,536.7730000000001,100.0,5.0,,5.0,5.0
9687,NORTHWEST MANOR HEALTH CARE CENTER,IN,0.6484126984126984,4.0,1.0,877.5319999999999,96.1295,3.0,3.0,4.0,3.0
9688,NORTHWEST NURSING CENTER,OK,0.47765363128491617,4.0,0.5,562.167,68.3635,2.0,3.0,5.0,3.0
9689,NORTHWESTERN CENTER,OH,0.871,4.0,1.0,591.8599999999999,86.701,4.0,3.0,5.0,5.0
9690,NORTHWOOD DEACONESS HEALTH CNT,ND,0.7568807339449541,4.0,0.5,518.168,100.0,3.0,3.0,3.0,3.0
9691,NORTHWOOD HILLS CARE CENTER,MO,0.8352380952380952,4.0,0.19999999999999996,503.37700000000007,95.18,3.0,2.0,4.0,3.0
9692,NORTHWOOD REHABILITATION & HEALTHCARE CENTER,MA,0.7357723577235772,4.0,0.8,129.478,90.171,1.0,2.0,4.0,1.0
9693,NORTHWOODS LODGE,WA,0.7175438596491228,3.333333333333333,0.19999999999999996,57.212,62.0805,4.0,5.0,5.0,5.0
9694,NORTHWOODS REHAB AND NURSING CENTER AT MORAVIA,NY,0.8425,4.0,0.9,41.741,94.271,4.0,3.0,3.0,4.0
9695,NORWALK MEADOWS NURSING CENTER,CA,0.9565656565656566,4.0,1.0,397.76000000000005,91.38900000000001,2.0,3.0,5.0,3.0
9696,NORWALK MEMORIAL HOME,OH,0.782608695652174,4.0,0.8888888888888888,439.3388888888889,94.54150000000001,4.0,4.0,3.0,4.0
9697,NORWALK NURSING AND REHABILITATION CENTER,IA,0.8355555555555556,4.0,0.8,257.65500000000003,88.543,3.0,1.0,4.0,2.0
9698,"NORWALK SKILLED NURSING & WELLNESS CENTRE, LLC",CA,,,,,,2.0,3.0,5.0,3.0
9699,"NORWAY CENTER FOR HEALTH & REHABILITATION, LLC",ME,0.8547619047619047,4.0,1.0,295.514,94.595,2.0,5.0,5.0,4.0
9700,NORWEGIAN CHRISTIAN HOME AND HEALTH CENTER,NY,0.9333333333333333,4.0,1.0,399.87800000000004,86.77250000000001,4.0,3.0,4.0,4.0
9701,NORWICH REHABILITATION & NURSING CENTER,NY,0.9560975609756098,4.0,0.4,466.20799999999997,92.768,3.0,2.0,3.0,3.0
9702,NORWICH SUB-ACUTE AND NURSING,CT,0.7316666666666667,4.0,1.0,212.67600000000002,96.009,5.0,3.0,5.0,5.0
9703,NORWOOD CROSSING,IL,0.7809160305343511,4.0,0.9,575.554,94.019,4.0,4.0,4.0,4.0
9704,NORWOOD HEALTH CTR-CENTRAL,WI,0.5625,4.0,0.7,112.36500000000001,78.77199999999999,5.0,5.0,3.0,5.0
9705,NORWOOD HEALTHCARE,MA,0.6488235294117647,4.0,1.0,235.91299999999995,80.18,1.0,4.0,3.0,2.0
9706,NORWOOD PINES ALZHEIMERS CENTER,CA,0.74472049689441,4.0,0.9,690.6129999999999,90.51700000000001,2.0,4.0,3.0,3.0
9707,NORWOOD TOWERS POST-ACUTE,OH,0.7733333333333333,4.0,0.7,766.058,49.6685,1.0,1.0,4.0,1.0
9708,NOTRE DAME CONVALESCENT HOME I,CT,0.7066666666666667,4.0,0.9,913.5200000000001,95.12200000000001,3.0,1.0,3.0,2.0
9709,NOTRE DAME LONG TERM CARE CENTER,MA,0.8398373983739837,4.0,1.0,634.041,97.521,3.0,4.0,5.0,5.0
9710,NOTTING HILL OF WEST BLOOMFIELD,MI,0.7584745762711864,4.0,0.0,264.357,79.57,2.0,3.0,2.0,2.0
9711,NOTTINGHAM HEALTH AND REHABILITATION,KS,0.795,4.0,0.9,189.253,93.9315,4.0,5.0,4.0,5.0
9712,NOTTINGHAM R H C F,NY,0.9,4.0,1.0,131.76299999999998,100.0,5.0,4.0,5.0,5.0
9713,NOTTINGHAM VILLAGE,PA,0.6892561983471075,4.0,0.4,623.749,93.976,2.0,3.0,5.0,3.0
9714,NOVA HEALTH AND REHAB,VA,0.8522222222222222,4.0,1.0,632.1669999999999,90.87950000000001,4.0,3.0,2.0,4.0
9715,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER-SNU,NC,0.0,4.0,1.0,,,5.0,1.0,,4.0
9716,NOVATO HEALTHCARE CENTER,CA,0.9535911602209944,4.0,1.0,338.789,86.62799999999999,1.0,3.0,5.0,2.0
9717,NOVI LAKES HEALTH CAMPUS,MI,0.8045267489711934,4.0,1.0,223.7811111111111,88.889,4.0,4.0,3.0,4.0
9718,NOWATA NURSING CENTER,OK,0.45982905982905986,4.0,0.125,813.7222222222222,93.103,2.0,1.0,3.0,1.0
9719,NOXUBEE COUNTY NURSING HOME,MS,0.8933333333333333,4.0,1.0,240.40899999999996,98.182,3.0,4.0,2.0,4.0
9720,NSPIRE HEALTHCARE KENDALL,FL,0.8616666666666667,4.0,0.6,574.0719999999999,79.14750000000001,2.0,4.0,4.0,3.0
9721,NSPIRE HEALTHCARE LAUDERHILL,FL,0.5688073394495413,4.0,1.0,983.4811111111111,36.709,1.0,4.0,3.0,2.0
9722,NSPIRE HEALTHCARE MIAMI LAKES,FL,0.6341666666666667,4.0,0.9,565.7529999999999,63.084500000000006,3.0,4.0,3.0,4.0
9723,NSPIRE HEALTHCARE PLANTATION,FL,0.7703703703703704,4.0,1.0,893.3177777777777,51.885999999999996,2.0,3.0,4.0,2.0
9724,NSPIRE HEALTHCARE TAMARAC,FL,0.6973509933774834,4.0,0.9,218.1,42.857,1.0,4.0,5.0,2.0
9725,NURSE CARE OF BUCKHEAD,GA,0.8245454545454546,3.8333333333333335,0.8,598.236,77.895,2.0,1.0,1.0,1.0
9726,NURSING AND REHABILITATION AT THE MANSION,PA,0.86,3.3333333333333335,1.0,399.429,96.5505,2.0,4.0,4.0,3.0
9727,NURSING AND REHABILITATION CENTER AT GOOD SHEPHERD,AR,0.785,4.0,1.0,557.39,89.44399999999999,3.0,3.0,4.0,3.0
9728,"NURSING CENTER AT LA POSADA, THE",FL,0.9,4.0,1.0,86.534,94.09899999999999,5.0,5.0,4.0,5.0
9729,"NURSING CENTER AT UNIVERSITY VILLAGE, THE",FL,0.03333333333333333,4.0,1.0,0.0,,,,,
9730,NUUANU HALE,HI,0.8933333333333333,2.833333333333333,1.0,0.0,86.5855,2.0,4.0,5.0,4.0
9731,NYACK RIDGE REHABILITATION AND NURSING CENTER,NY,0.8087500000000001,4.0,1.0,162.29699999999997,92.84049999999999,4.0,2.0,4.0,4.0
9732,NYE LEGACY HEALTH & REHABILITATION CENTER,NE,0.743,4.0,0.8,275.062,90.342,4.0,5.0,4.0,5.0
9733,NYE POINTE HEALTH & REHAB CTR,NE,0.7116279069767443,4.0,1.0,690.9530000000001,96.667,4.0,5.0,4.0,5.0
9734,O'BERRY NEURO-MEDICAL TREATMENT CENTER,NC,0.8634259259259259,4.0,0.8888888888888888,105.02444444444444,97.38600000000001,4.0,,4.0,4.0
9735,O'BRIEN MEMORIAL HEALTH CARE C,OH,0.5878787878787879,3.166666666666667,1.0,892.5360000000001,78.125,5.0,1.0,1.0,3.0
9736,O'CONNOR HOSPITAL D/P SNF,CA,0.9791666666666666,4.0,1.0,118.31200000000001,89.31200000000001,,,,
9737,O'NEILL HEALTHCARE BAY VILLAGE,OH,0.7029411764705882,4.0,1.0,300.927,82.549,4.0,2.0,4.0,4.0
9738,O'NEILL HEALTHCARE FAIRVIEW PARK,OH,0.5305084745762711,4.0,1.0,957.2689999999999,94.17099999999999,2.0,3.0,5.0,3.0
9739,O'NEILL HEALTHCARE LAKEWOOD,OH,0.7236842105263158,4.0,1.0,783.5740000000002,88.9355,3.0,2.0,5.0,4.0
9740,O'NEILL HEALTHCARE MIDDLEBURG HEIGHTS,OH,0.6402439024390244,4.0,1.0,473.233,67.596,4.0,2.0,3.0,4.0
9741,O'NEILL HEALTHCARE NORTH OLMSTED,OH,0.7739837398373984,4.0,1.0,568.908,90.278,3.0,2.0,3.0,3.0
9742,O'NEILL HEALTHCARE NORTH RIDGEVILLE,OH,0.67,4.0,1.0,139.284,85.9915,4.0,2.0,5.0,5.0
9743,OAHU CARE FACILITY,HI,0.8353658536585366,3.8333333333333335,0.9,0.0,94.5675,2.0,5.0,4.0,3.0
9744,OAK BEND MEDICAL CENTER,TX,0.1882716049382716,4.0,0.8888888888888888,0.0,70.90899999999999,4.0,1.0,5.0,4.0
9745,OAK BROOK CARE,IL,0.5179487179487179,4.0,1.0,378.55888888888893,88.83600000000001,3.0,4.0,3.0,4.0
9746,OAK BROOK HEALTH CARE CENTER,TX,0.7183333333333334,4.0,0.9,753.954,98.345,4.0,2.0,1.0,3.0
9747,OAK CREEK REHABILITATION CENTER OF KIMBERLY,ID,0.6964912280701755,4.0,0.19999999999999996,354.812,80.90899999999999,4.0,3.0,5.0,5.0
9748,OAK CREEK TERRACE INC,OH,0.8159420289855072,4.0,1.0,586.2429999999999,87.6845,4.0,2.0,5.0,5.0
9749,OAK CREST,IL,0.8301369863013699,4.0,1.0,218.158,99.602,5.0,,,5.0
9750,OAK CREST VILLAGE,MD,0.708125,3.1666666666666665,0.9,343.61,91.509,3.0,4.0,2.0,4.0
9751,OAK FOREST HEALTH AND REHABILITATION,NC,0.7788235294117647,4.0,0.0,506.187,67.59800000000001,1.0,1.0,2.0,1.0
9752,OAK GROVE CENTER,ME,0.9211111111111112,1.8333333333333333,1.0,151.611,89.024,1.0,5.0,4.0,2.0
9753,OAK GROVE CHRISTIAN RETIREMENT VILLAGE,IN,0.7621212121212121,4.0,0.0,222.127,88.235,3.0,5.0,5.0,5.0
9754,"OAK GROVE HEALTH & REHAB CENTER, LLC",VA,0.735,4.0,0.7,265.899,64.52600000000001,1.0,1.0,1.0,1.0
9755,OAK GROVE HEALTH CARE CENTER,NC,0.8049999999999999,4.0,1.0,423.72700000000003,60.263,4.0,3.0,4.0,4.0
9756,OAK GROVE MANOR,OH,0.728,4.0,1.0,587.05,94.0065,3.0,3.0,3.0,3.0
9757,OAK GROVE NURSING & REHAB,MO,0.6333333333333333,4.0,0.0,510.84888888888895,89.1885,2.0,2.0,1.0,1.0
9758,OAK GROVE NURSING HOME,TX,0.535,4.0,1.0,352.275,84.0755,4.0,1.0,3.0,3.0
9759,OAK GROVE RETIREMENT HOME,MS,1.0333333333333332,4.0,1.0,910.0020000000001,86.3505,3.0,3.0,2.0,3.0
9760,OAK HAMMOCK AT THE UNIVERSITY OF FLORIDA INC,FL,0.8369863013698631,3.3333333333333335,0.9,186.49,92.87549999999999,3.0,2.0,5.0,4.0
9761,OAK HAVEN COMMUNITY CARE CENTER,LA,0.797008547008547,4.0,1.0,484.05111111111114,95.238,2.0,2.0,3.0,2.0
9762,OAK HAVEN REHAB AND NURSING CENTER,FL,0.7216666666666666,4.0,1.0,413.0160000000001,72.50800000000001,,,,
9763,OAK HILL,IL,0.8236111111111111,4.0,0.8,492.1289999999999,99.6325,4.0,4.0,4.0,4.0
9764,OAK HILL HEALTH & REHABILITATION,FL,0.41743119266055045,,1.0,0.0,71.476,,,,
9765,OAK HILL HEALTH & REHABILITATION CENTER,RI,0.8844961240310077,4.0,0.5555555555555556,728.3410000000001,83.3945,2.0,3.0,2.0,2.0
9766,OAK HILL HEALTHCARE AND REHABILITATION CENTER,PA,0.8458333333333333,4.0,1.0,583.2389999999999,97.87200000000001,1.0,4.0,4.0,2.0
9767,OAK HILL REHABILITATION AND NURSING CARE CENTER,NY,0.8037037037037037,4.0,0.75,24.535555555555554,82.456,2.0,1.0,2.0,1.0
9768,OAK HILLS LIVING CENTER,MN,0.8946808510638298,4.0,0.6,182.70499999999998,95.8675,3.0,5.0,5.0,5.0
9769,OAK HILLS LIVING CENTER,MN,0.8946808510638298,4.0,0.6,182.70499999999998,95.8675,1.0,1.0,1.0,1.0
9770,OAK HILLS LIVING CENTER,OK,0.45875000000000005,3.5,0.33333333333333337,285.93100000000004,36.842,3.0,5.0,5.0,5.0
9771,OAK HILLS LIVING CENTER,OK,0.45875000000000005,3.5,0.33333333333333337,285.93100000000004,36.842,1.0,1.0,1.0,1.0
9772,OAK HILLS NURSING CENTER,OH,0.77125,4.0,1.0,284.88500000000005,63.4085,3.0,2.0,5.0,4.0
9773,"OAK KNOLL HEALTH AND REHABILITATION, LLC",AL,0.8782696177062373,4.0,1.0,623.2169999999999,74.4625,2.0,4.0,2.0,3.0
9774,OAK KNOLL HEALTHCARE CENTER,MA,0.716260162601626,3.5,1.0,177.52200000000002,97.17,3.0,3.0,2.0,3.0
9775,OAK KNOLL SKILLED NURSING & REHABILITATION CENTER,MO,0.8,4.0,0.9,402.539,100.0,3.0,3.0,4.0,3.0
9776,OAK LANE WELLNESS & REHABILITATIVE CENTER,LA,0.5876923076923077,3.6666666666666665,0.0,429.7370000000001,93.8125,3.0,3.0,1.0,2.0
9777,OAK LAWN RESPIRATORY & REHAB,IL,0.33076923076923076,3.8333333333333335,1.0,361.063,82.857,2.0,1.0,5.0,2.0
9778,OAK MANOR CENTER FOR REHABILITATION AND HEALTHCARE,MD,0.6113333333333334,4.0,1.0,514.164,66.667,4.0,2.0,2.0,4.0
9779,OAK MANOR HEALTHCARE & REHABILITATION CENTER,FL,0.7318652849740932,4.0,1.0,465.715,85.06450000000001,2.0,4.0,3.0,3.0
9780,OAK MANOR NURSING AND REHABILITATION,TX,0.3405734144222416,4.0,1.0,159.04699999999997,75.7925,5.0,1.0,4.0,4.0
9781,OAK MANOR NURSING AND REHABILITATION CENTER INC,AR,0.4425,4.0,1.0,67.796,94.19299999999998,5.0,4.0,4.0,5.0
9782,OAK MANOR NURSING CENTER,TX,0.5228571428571429,4.0,0.8,38.105000000000004,98.387,2.0,2.0,3.0,2.0
9783,OAK PARK,AL,0.8459770114942529,4.0,0.0,106.179,92.4765,1.0,4.0,3.0,2.0
9784,OAK PARK CARE CENTER,MO,0.645,4.0,1.0,619.8729999999999,86.07600000000001,2.0,1.0,4.0,1.0
9785,OAK PARK NURSING AND REHAB CTR,WI,0.6919191919191919,4.0,0.8888888888888888,352.96000000000004,86.765,2.0,4.0,5.0,4.0
9786,OAK PARK NURSING AND REHABILITATION CENTER,TX,0.6735294117647059,4.0,0.6666666666666667,70.84625,87.484,1.0,1.0,1.0,1.0
9787,OAK PARK OASIS,IL,0.42549019607843136,4.0,1.0,417.7700000000001,85.0035,1.0,2.0,2.0,1.0
9788,OAK PARK PLACE OF JANESVILLE,WI,0.40285714285714286,4.0,1.0,184.325,70.0,4.0,5.0,2.0,5.0
9789,OAK PARK PLACE OF NAKOMA,WI,0.29292929292929293,4.0,1.0,176.45777777777778,100.0,3.0,5.0,2.0,4.0
9790,OAK POINTE NURSING & REHABILITATION,OH,0.9160919540229885,3.6666666666666665,0.9,531.821,79.51,4.0,2.0,5.0,5.0
9791,OAK RIDGE CARE CENTER,WI,0.8162162162162162,3.3333333333333335,1.0,648.0569999999999,83.9285,2.0,5.0,3.0,3.0
9792,OAK RIDGE CENTER,WV,0.954054054054054,2.5,1.0,248.34099999999998,98.64850000000001,1.0,3.0,3.0,1.0
9793,OAK RIDGE HEALTH AND REHABILITATION,AR,0.44722222222222224,4.0,1.0,381.423,88.235,5.0,3.0,5.0,5.0
9794,OAK RIDGE HEALTHCARE CENTER,CA,0.84304932735426,4.0,1.0,721.675,88.333,4.0,3.0,4.0,4.0
9795,OAK RIDGE MANOR,TX,0.5517543859649122,3.333333333333333,0.9,767.641,87.60849999999999,5.0,2.0,5.0,5.0
9796,OAK RIVER REHAB,CA,0.7755244755244756,4.0,1.0,500.037,74.41650000000001,2.0,4.0,5.0,4.0
